model,prediction,confidence,image_path,dataset
TransformerModelDimaONNX,likely real,0.9601970315,ffhq_00000/00152.png,ffhq
TransformerModelDimaONNX,uncertain,0.5703691244,ffhq_00000/00634.png,ffhq
TransformerModelDimaONNX,weakly real,0.7029162049,ffhq_00000/00620.png,ffhq
TransformerModelDimaONNX,likely real,0.9862847328,ffhq_00000/00146.png,ffhq
TransformerModelDimaONNX,weakly real,0.7586781383,ffhq_00000/00608.png,ffhq
TransformerModelDimaONNX,likely real,0.995262742,ffhq_00000/00783.png,ffhq
TransformerModelDimaONNX,likely real,0.9867447615,ffhq_00000/00797.png,ffhq
TransformerModelDimaONNX,likely real,0.9671726227,ffhq_00000/00967.png,ffhq
TransformerModelDimaONNX,weakly real,0.6159793735,ffhq_00000/00973.png,ffhq
TransformerModelDimaONNX,likely fake,0.9788433313,ffhq_00000/00026.png,ffhq
TransformerModelDimaONNX,likely fake,0.9263179302,ffhq_00000/00740.png,ffhq
TransformerModelDimaONNX,likely fake,0.8654099703,ffhq_00000/00998.png,ffhq
TransformerModelDimaONNX,uncertain,0.5535801053,ffhq_00000/00754.png,ffhq
TransformerModelDimaONNX,likely fake,0.9735229611,ffhq_00000/00032.png,ffhq
TransformerModelDimaONNX,weakly real,0.7117264271,ffhq_00000/00768.png,ffhq
TransformerModelDimaONNX,uncertain,0.5533786416,ffhq_00000/00581.png,ffhq
TransformerModelDimaONNX,weakly real,0.7372307777,ffhq_00000/00595.png,ffhq
TransformerModelDimaONNX,likely fake,0.9867187738,ffhq_00000/00542.png,ffhq
TransformerModelDimaONNX,likely real,0.994582653,ffhq_00000/00224.png,ffhq
TransformerModelDimaONNX,likely real,0.9828682542,ffhq_00000/00230.png,ffhq
TransformerModelDimaONNX,likely fake,0.991189301,ffhq_00000/00556.png,ffhq
TransformerModelDimaONNX,likely fake,0.9759560823,ffhq_00000/00218.png,ffhq
TransformerModelDimaONNX,weakly fake,0.795501709,ffhq_00000/00219.png,ffhq
TransformerModelDimaONNX,likely fake,0.9937912226,ffhq_00000/00231.png,ffhq
TransformerModelDimaONNX,weakly real,0.6729365587,ffhq_00000/00557.png,ffhq
TransformerModelDimaONNX,likely real,0.9279854894,ffhq_00000/00543.png,ffhq
TransformerModelDimaONNX,weakly fake,0.7163486481,ffhq_00000/00225.png,ffhq
TransformerModelDimaONNX,weakly fake,0.7715225816,ffhq_00000/00594.png,ffhq
TransformerModelDimaONNX,weakly fake,0.7404683828,ffhq_00000/00580.png,ffhq
TransformerModelDimaONNX,likely fake,0.9865240455,ffhq_00000/00769.png,ffhq
TransformerModelDimaONNX,likely real,0.9982939363,ffhq_00000/00755.png,ffhq
TransformerModelDimaONNX,likely fake,0.9966176748,ffhq_00000/00033.png,ffhq
TransformerModelDimaONNX,likely fake,0.9986156821,ffhq_00000/00027.png,ffhq
TransformerModelDimaONNX,likely fake,0.9984826446,ffhq_00000/00999.png,ffhq
TransformerModelDimaONNX,likely real,0.9556360245,ffhq_00000/00741.png,ffhq
TransformerModelDimaONNX,likely fake,0.9748609066,ffhq_00000/00972.png,ffhq
TransformerModelDimaONNX,likely fake,0.9963904023,ffhq_00000/00966.png,ffhq
TransformerModelDimaONNX,likely fake,0.9688107967,ffhq_00000/00796.png,ffhq
TransformerModelDimaONNX,likely fake,0.9964215159,ffhq_00000/00782.png,ffhq
TransformerModelDimaONNX,uncertain,0.5257906318,ffhq_00000/00609.png,ffhq
TransformerModelDimaONNX,likely fake,0.9941374063,ffhq_00000/00621.png,ffhq
TransformerModelDimaONNX,likely fake,0.9916343689,ffhq_00000/00147.png,ffhq
TransformerModelDimaONNX,likely fake,0.9983889461,ffhq_00000/00153.png,ffhq
TransformerModelDimaONNX,likely fake,0.9991200566,ffhq_00000/00635.png,ffhq
TransformerModelDimaONNX,likely fake,0.996109724,ffhq_00000/00806.png,ffhq
TransformerModelDimaONNX,likely real,0.8240168691,ffhq_00000/00812.png,ffhq
TransformerModelDimaONNX,likely real,0.996473968,ffhq_00000/00184.png,ffhq
TransformerModelDimaONNX,likely fake,0.9964148402,ffhq_00000/00190.png,ffhq
TransformerModelDimaONNX,likely fake,0.9974751472,ffhq_00000/00379.png,ffhq
TransformerModelDimaONNX,likely fake,0.9822234511,ffhq_00000/00345.png,ffhq
TransformerModelDimaONNX,likely fake,0.998896718,ffhq_00000/00423.png,ffhq
TransformerModelDimaONNX,likely real,0.9989830852,ffhq_00000/00437.png,ffhq
TransformerModelDimaONNX,likely fake,0.9576443434,ffhq_00000/00351.png,ffhq
TransformerModelDimaONNX,likely real,0.9953128099,ffhq_00000/00386.png,ffhq
TransformerModelDimaONNX,weakly real,0.6201356053,ffhq_00000/00392.png,ffhq
TransformerModelDimaONNX,likely fake,0.984662652,ffhq_00000/00396.png,ffhq
TransformerModelDimaONNX,likely real,0.8655762672,ffhq_00000/00382.png,ffhq
TransformerModelDimaONNX,likely fake,0.9965108633,ffhq_00000/00369.png,ffhq
TransformerModelDimaONNX,likely real,0.9748424292,ffhq_00000/00355.png,ffhq
TransformerModelDimaONNX,likely fake,0.8640906215,ffhq_00000/00433.png,ffhq
TransformerModelDimaONNX,likely fake,0.9051144123,ffhq_00000/00427.png,ffhq
TransformerModelDimaONNX,likely fake,0.9418025017,ffhq_00000/00341.png,ffhq
TransformerModelDimaONNX,likely fake,0.8282378316,ffhq_00000/00816.png,ffhq
TransformerModelDimaONNX,likely real,0.9821665883,ffhq_00000/00802.png,ffhq
TransformerModelDimaONNX,likely fake,0.9963924289,ffhq_00000/00194.png,ffhq
TransformerModelDimaONNX,likely fake,0.9746441841,ffhq_00000/00180.png,ffhq
TransformerModelDimaONNX,weakly real,0.6786093712,ffhq_00000/00619.png,ffhq
TransformerModelDimaONNX,likely real,0.9173236489,ffhq_00000/00631.png,ffhq
TransformerModelDimaONNX,likely fake,0.9968172908,ffhq_00000/00157.png,ffhq
TransformerModelDimaONNX,likely fake,0.9936465621,ffhq_00000/00143.png,ffhq
TransformerModelDimaONNX,weakly fake,0.7387295365,ffhq_00000/00625.png,ffhq
TransformerModelDimaONNX,uncertain,0.52516675,ffhq_00000/00962.png,ffhq
TransformerModelDimaONNX,likely real,0.9982811213,ffhq_00000/00976.png,ffhq
TransformerModelDimaONNX,weakly real,0.6984098554,ffhq_00000/00786.png,ffhq
TransformerModelDimaONNX,likely real,0.9909110069,ffhq_00000/00792.png,ffhq
TransformerModelDimaONNX,uncertain,0.5859452486,ffhq_00000/00779.png,ffhq
TransformerModelDimaONNX,likely fake,0.8982177973,ffhq_00000/00745.png,ffhq
TransformerModelDimaONNX,likely fake,0.9990963936,ffhq_00000/00023.png,ffhq
TransformerModelDimaONNX,likely fake,0.9435372353,ffhq_00000/00037.png,ffhq
TransformerModelDimaONNX,likely real,0.9983630776,ffhq_00000/00751.png,ffhq
TransformerModelDimaONNX,weakly fake,0.6186320186,ffhq_00000/00989.png,ffhq
TransformerModelDimaONNX,likely fake,0.9845201969,ffhq_00000/00584.png,ffhq
TransformerModelDimaONNX,weakly real,0.6856403351,ffhq_00000/00590.png,ffhq
TransformerModelDimaONNX,uncertain,0.5106708407,ffhq_00000/00209.png,ffhq
TransformerModelDimaONNX,likely real,0.9867501259,ffhq_00000/00221.png,ffhq
TransformerModelDimaONNX,likely real,0.9378817677,ffhq_00000/00547.png,ffhq
TransformerModelDimaONNX,likely fake,0.9990957379,ffhq_00000/00553.png,ffhq
TransformerModelDimaONNX,likely real,0.9962676167,ffhq_00000/00235.png,ffhq
TransformerModelDimaONNX,weakly fake,0.7945965528,ffhq_00000/00552.png,ffhq
TransformerModelDimaONNX,likely real,0.9949523211,ffhq_00000/00234.png,ffhq
TransformerModelDimaONNX,likely fake,0.9991931915,ffhq_00000/00220.png,ffhq
TransformerModelDimaONNX,likely real,0.8995692134,ffhq_00000/00546.png,ffhq
TransformerModelDimaONNX,likely real,0.8139964342,ffhq_00000/00208.png,ffhq
TransformerModelDimaONNX,likely real,0.9751896262,ffhq_00000/00591.png,ffhq
TransformerModelDimaONNX,likely fake,0.9301389456,ffhq_00000/00585.png,ffhq
TransformerModelDimaONNX,likely real,0.8931593299,ffhq_00000/00036.png,ffhq
TransformerModelDimaONNX,likely fake,0.9956926107,ffhq_00000/00988.png,ffhq
TransformerModelDimaONNX,uncertain,0.5114229918,ffhq_00000/00750.png,ffhq
TransformerModelDimaONNX,likely fake,0.8747087121,ffhq_00000/00744.png,ffhq
TransformerModelDimaONNX,likely fake,0.9747204781,ffhq_00000/00022.png,ffhq
TransformerModelDimaONNX,likely real,0.9859513044,ffhq_00000/00778.png,ffhq
TransformerModelDimaONNX,likely real,0.987457037,ffhq_00000/00793.png,ffhq
TransformerModelDimaONNX,weakly real,0.7669080496,ffhq_00000/00787.png,ffhq
TransformerModelDimaONNX,uncertain,0.5606595874,ffhq_00000/00977.png,ffhq
TransformerModelDimaONNX,likely real,0.9695978761,ffhq_00000/00963.png,ffhq
TransformerModelDimaONNX,likely fake,0.9955678582,ffhq_00000/00142.png,ffhq
TransformerModelDimaONNX,uncertain,0.5652624369,ffhq_00000/00624.png,ffhq
TransformerModelDimaONNX,likely fake,0.8542686701,ffhq_00000/00630.png,ffhq
TransformerModelDimaONNX,likely fake,0.9979694486,ffhq_00000/00156.png,ffhq
TransformerModelDimaONNX,likely real,0.898575902,ffhq_00000/00618.png,ffhq
TransformerModelDimaONNX,weakly real,0.6027833819,ffhq_00000/00181.png,ffhq
TransformerModelDimaONNX,likely fake,0.9844354391,ffhq_00000/00195.png,ffhq
TransformerModelDimaONNX,likely real,0.9947684407,ffhq_00000/00803.png,ffhq
TransformerModelDimaONNX,uncertain,0.5773877501,ffhq_00000/00817.png,ffhq
TransformerModelDimaONNX,likely fake,0.9979699254,ffhq_00000/00426.png,ffhq
TransformerModelDimaONNX,likely real,0.8826078176,ffhq_00000/00340.png,ffhq
TransformerModelDimaONNX,likely real,0.994692862,ffhq_00000/00354.png,ffhq
TransformerModelDimaONNX,likely real,0.9981249571,ffhq_00000/00432.png,ffhq
TransformerModelDimaONNX,likely real,0.8893087506,ffhq_00000/00368.png,ffhq
TransformerModelDimaONNX,likely real,0.9985625744,ffhq_00000/00383.png,ffhq
TransformerModelDimaONNX,likely fake,0.9624515772,ffhq_00000/00397.png,ffhq
TransformerModelDimaONNX,likely real,0.9441300035,ffhq_00000/00381.png,ffhq
TransformerModelDimaONNX,likely fake,0.9779467583,ffhq_00000/00395.png,ffhq
TransformerModelDimaONNX,weakly fake,0.6163345575,ffhq_00000/00418.png,ffhq
TransformerModelDimaONNX,likely real,0.9954677224,ffhq_00000/00342.png,ffhq
TransformerModelDimaONNX,likely fake,0.9571021199,ffhq_00000/00424.png,ffhq
TransformerModelDimaONNX,likely fake,0.9310093522,ffhq_00000/00430.png,ffhq
TransformerModelDimaONNX,likely real,0.9660910368,ffhq_00000/00356.png,ffhq
TransformerModelDimaONNX,likely fake,0.8367756009,ffhq_00000/00801.png,ffhq
TransformerModelDimaONNX,likely fake,0.9986940622,ffhq_00000/00815.png,ffhq
TransformerModelDimaONNX,weakly real,0.6793271303,ffhq_00000/00183.png,ffhq
TransformerModelDimaONNX,likely real,0.9793381095,ffhq_00000/00197.png,ffhq
TransformerModelDimaONNX,likely fake,0.9981265068,ffhq_00000/00829.png,ffhq
TransformerModelDimaONNX,likely fake,0.9742945433,ffhq_00000/00168.png,ffhq
TransformerModelDimaONNX,weakly fake,0.7314564586,ffhq_00000/00626.png,ffhq
TransformerModelDimaONNX,weakly real,0.6889192462,ffhq_00000/00140.png,ffhq
TransformerModelDimaONNX,weakly fake,0.6835968494,ffhq_00000/00154.png,ffhq
TransformerModelDimaONNX,uncertain,0.5211545825,ffhq_00000/00632.png,ffhq
TransformerModelDimaONNX,likely real,0.94567734,ffhq_00000/00975.png,ffhq
TransformerModelDimaONNX,likely real,0.997169733,ffhq_00000/00961.png,ffhq
TransformerModelDimaONNX,likely fake,0.8307830095,ffhq_00000/00949.png,ffhq
TransformerModelDimaONNX,likely fake,0.8554653525,ffhq_00000/00791.png,ffhq
TransformerModelDimaONNX,uncertain,0.5243982077,ffhq_00000/00785.png,ffhq
TransformerModelDimaONNX,likely real,0.994278729,ffhq_00000/00008.png,ffhq
TransformerModelDimaONNX,weakly fake,0.601518929,ffhq_00000/00752.png,ffhq
TransformerModelDimaONNX,likely fake,0.9992278218,ffhq_00000/00034.png,ffhq
TransformerModelDimaONNX,likely real,0.9975198507,ffhq_00000/00020.png,ffhq
TransformerModelDimaONNX,likely real,0.8121236563,ffhq_00000/00746.png,ffhq
TransformerModelDimaONNX,likely fake,0.9819021821,ffhq_00000/00593.png,ffhq
TransformerModelDimaONNX,likely fake,0.8981902599,ffhq_00000/00587.png,ffhq
TransformerModelDimaONNX,likely fake,0.9945215583,ffhq_00000/00578.png,ffhq
TransformerModelDimaONNX,uncertain,0.5181676745,ffhq_00000/00236.png,ffhq
TransformerModelDimaONNX,weakly fake,0.7735661864,ffhq_00000/00550.png,ffhq
TransformerModelDimaONNX,weakly real,0.600892961,ffhq_00000/00544.png,ffhq
TransformerModelDimaONNX,likely real,0.9941883087,ffhq_00000/00222.png,ffhq
TransformerModelDimaONNX,uncertain,0.5449908972,ffhq_00000/00545.png,ffhq
TransformerModelDimaONNX,likely fake,0.9665800929,ffhq_00000/00223.png,ffhq
TransformerModelDimaONNX,likely fake,0.8364320397,ffhq_00000/00237.png,ffhq
TransformerModelDimaONNX,likely real,0.808105886,ffhq_00000/00551.png,ffhq
TransformerModelDimaONNX,likely real,0.9793037176,ffhq_00000/00579.png,ffhq
TransformerModelDimaONNX,likely real,0.9098463655,ffhq_00000/00586.png,ffhq
TransformerModelDimaONNX,likely fake,0.9083723426,ffhq_00000/00592.png,ffhq
TransformerModelDimaONNX,likely fake,0.8769327402,ffhq_00000/00021.png,ffhq
TransformerModelDimaONNX,likely real,0.9822371602,ffhq_00000/00747.png,ffhq
TransformerModelDimaONNX,likely fake,0.9867102504,ffhq_00000/00753.png,ffhq
TransformerModelDimaONNX,likely fake,0.9968132973,ffhq_00000/00035.png,ffhq
TransformerModelDimaONNX,weakly fake,0.6699982285,ffhq_00000/00009.png,ffhq
TransformerModelDimaONNX,likely real,0.9586096406,ffhq_00000/00784.png,ffhq
TransformerModelDimaONNX,likely real,0.9939393401,ffhq_00000/00790.png,ffhq
TransformerModelDimaONNX,likely real,0.9616356492,ffhq_00000/00948.png,ffhq
TransformerModelDimaONNX,likely fake,0.9715586305,ffhq_00000/00960.png,ffhq
TransformerModelDimaONNX,likely real,0.8006862402,ffhq_00000/00974.png,ffhq
TransformerModelDimaONNX,weakly real,0.6919952035,ffhq_00000/00155.png,ffhq
TransformerModelDimaONNX,likely fake,0.9159631729,ffhq_00000/00633.png,ffhq
TransformerModelDimaONNX,likely real,0.9932735562,ffhq_00000/00627.png,ffhq
TransformerModelDimaONNX,likely fake,0.9648954272,ffhq_00000/00141.png,ffhq
TransformerModelDimaONNX,likely fake,0.9900369644,ffhq_00000/00169.png,ffhq
TransformerModelDimaONNX,likely fake,0.9979287386,ffhq_00000/00196.png,ffhq
TransformerModelDimaONNX,likely real,0.9972040057,ffhq_00000/00828.png,ffhq
TransformerModelDimaONNX,likely real,0.9755489826,ffhq_00000/00182.png,ffhq
TransformerModelDimaONNX,likely fake,0.9966322184,ffhq_00000/00814.png,ffhq
TransformerModelDimaONNX,likely fake,0.9985026717,ffhq_00000/00800.png,ffhq
TransformerModelDimaONNX,likely fake,0.8585556149,ffhq_00000/00431.png,ffhq
TransformerModelDimaONNX,likely real,0.891888082,ffhq_00000/00357.png,ffhq
TransformerModelDimaONNX,weakly fake,0.7867601514,ffhq_00000/00343.png,ffhq
TransformerModelDimaONNX,likely fake,0.9992054701,ffhq_00000/00425.png,ffhq
TransformerModelDimaONNX,weakly real,0.7304800153,ffhq_00000/00419.png,ffhq
TransformerModelDimaONNX,weakly real,0.6106128693,ffhq_00000/00394.png,ffhq
TransformerModelDimaONNX,likely fake,0.9564074874,ffhq_00000/00380.png,ffhq
TransformerModelDimaONNX,likely real,0.988691628,ffhq_00000/00399.png,ffhq
TransformerModelDimaONNX,likely real,0.949033618,ffhq_00000/00400.png,ffhq
TransformerModelDimaONNX,likely real,0.8718892336,ffhq_00000/00366.png,ffhq
TransformerModelDimaONNX,likely real,0.9987248182,ffhq_00000/00372.png,ffhq
TransformerModelDimaONNX,likely real,0.9533020854,ffhq_00000/00414.png,ffhq
TransformerModelDimaONNX,likely fake,0.9858608246,ffhq_00000/00428.png,ffhq
TransformerModelDimaONNX,weakly real,0.6515378952,ffhq_00000/00819.png,ffhq
TransformerModelDimaONNX,likely real,0.9909811616,ffhq_00000/00825.png,ffhq
TransformerModelDimaONNX,likely real,0.8806425333,ffhq_00000/00831.png,ffhq
TransformerModelDimaONNX,likely fake,0.9930279255,ffhq_00000/00164.png,ffhq
TransformerModelDimaONNX,weakly real,0.6345905066,ffhq_00000/00602.png,ffhq
TransformerModelDimaONNX,likely real,0.8847229481,ffhq_00000/00616.png,ffhq
TransformerModelDimaONNX,likely fake,0.8776960373,ffhq_00000/00170.png,ffhq
TransformerModelDimaONNX,likely fake,0.9947778583,ffhq_00000/00158.png,ffhq
TransformerModelDimaONNX,uncertain,0.5939535499,ffhq_00000/00979.png,ffhq
TransformerModelDimaONNX,likely real,0.9880450368,ffhq_00000/00951.png,ffhq
TransformerModelDimaONNX,likely fake,0.8649125099,ffhq_00000/00789.png,ffhq
TransformerModelDimaONNX,likely fake,0.9987469316,ffhq_00000/00945.png,ffhq
TransformerModelDimaONNX,likely real,0.9601923227,ffhq_00000/00010.png,ffhq
TransformerModelDimaONNX,weakly real,0.6938191652,ffhq_00000/00776.png,ffhq
TransformerModelDimaONNX,uncertain,0.5592629313,ffhq_00000/00762.png,ffhq
TransformerModelDimaONNX,likely real,0.8935620189,ffhq_00000/00004.png,ffhq
TransformerModelDimaONNX,likely fake,0.9741085172,ffhq_00000/00992.png,ffhq
TransformerModelDimaONNX,likely real,0.9815102816,ffhq_00000/00986.png,ffhq
TransformerModelDimaONNX,likely fake,0.8608384728,ffhq_00000/00038.png,ffhq
TransformerModelDimaONNX,likely fake,0.9955044389,ffhq_00000/00574.png,ffhq
TransformerModelDimaONNX,weakly fake,0.6129247546,ffhq_00000/00212.png,ffhq
TransformerModelDimaONNX,likely fake,0.9950681329,ffhq_00000/00206.png,ffhq
TransformerModelDimaONNX,likely fake,0.9976511002,ffhq_00000/00560.png,ffhq
TransformerModelDimaONNX,likely fake,0.9899846911,ffhq_00000/00548.png,ffhq
TransformerModelDimaONNX,weakly fake,0.6051043868,ffhq_00000/00549.png,ffhq
TransformerModelDimaONNX,likely fake,0.9660308957,ffhq_00000/00207.png,ffhq
TransformerModelDimaONNX,weakly real,0.7777770162,ffhq_00000/00561.png,ffhq
TransformerModelDimaONNX,likely fake,0.9523833394,ffhq_00000/00575.png,ffhq
TransformerModelDimaONNX,likely fake,0.9968152642,ffhq_00000/00213.png,ffhq
TransformerModelDimaONNX,likely fake,0.8578854799,ffhq_00000/00987.png,ffhq
TransformerModelDimaONNX,likely real,0.8642849922,ffhq_00000/00039.png,ffhq
TransformerModelDimaONNX,weakly fake,0.6513982415,ffhq_00000/00993.png,ffhq
TransformerModelDimaONNX,likely fake,0.8190741539,ffhq_00000/00763.png,ffhq
TransformerModelDimaONNX,likely real,0.9969226122,ffhq_00000/00005.png,ffhq
TransformerModelDimaONNX,likely real,0.992585063,ffhq_00000/00011.png,ffhq
TransformerModelDimaONNX,likely fake,0.9894833565,ffhq_00000/00777.png,ffhq
TransformerModelDimaONNX,weakly fake,0.7308101654,ffhq_00000/00944.png,ffhq
TransformerModelDimaONNX,likely fake,0.998311758,ffhq_00000/00788.png,ffhq
TransformerModelDimaONNX,likely fake,0.9696908593,ffhq_00000/00950.png,ffhq
TransformerModelDimaONNX,likely fake,0.9755586386,ffhq_00000/00978.png,ffhq
TransformerModelDimaONNX,likely fake,0.9887401462,ffhq_00000/00159.png,ffhq
TransformerModelDimaONNX,likely fake,0.9756377339,ffhq_00000/00617.png,ffhq
TransformerModelDimaONNX,uncertain,0.5142025352,ffhq_00000/00171.png,ffhq
TransformerModelDimaONNX,likely real,0.9447596073,ffhq_00000/00165.png,ffhq
TransformerModelDimaONNX,likely fake,0.9164702892,ffhq_00000/00603.png,ffhq
TransformerModelDimaONNX,likely fake,0.9338552952,ffhq_00000/00830.png,ffhq
TransformerModelDimaONNX,likely real,0.9989747405,ffhq_00000/00824.png,ffhq
TransformerModelDimaONNX,likely real,0.9666864872,ffhq_00000/00818.png,ffhq
TransformerModelDimaONNX,likely fake,0.9571870565,ffhq_00000/00429.png,ffhq
TransformerModelDimaONNX,likely fake,0.9249871373,ffhq_00000/00373.png,ffhq
TransformerModelDimaONNX,likely fake,0.9935775399,ffhq_00000/00415.png,ffhq
TransformerModelDimaONNX,likely real,0.9698683619,ffhq_00000/00401.png,ffhq
TransformerModelDimaONNX,likely real,0.9946453571,ffhq_00000/00367.png,ffhq
TransformerModelDimaONNX,likely real,0.9179440737,ffhq_00000/00398.png,ffhq
TransformerModelDimaONNX,likely real,0.9958171248,ffhq_00000/00417.png,ffhq
TransformerModelDimaONNX,likely fake,0.9953773022,ffhq_00000/00371.png,ffhq
TransformerModelDimaONNX,likely fake,0.9030556679,ffhq_00000/00365.png,ffhq
TransformerModelDimaONNX,likely fake,0.9980179071,ffhq_00000/00403.png,ffhq
TransformerModelDimaONNX,likely fake,0.9983312488,ffhq_00000/00359.png,ffhq
TransformerModelDimaONNX,likely fake,0.9530973434,ffhq_00000/00832.png,ffhq
TransformerModelDimaONNX,weakly real,0.7858470082,ffhq_00000/00826.png,ffhq
TransformerModelDimaONNX,likely real,0.9870718122,ffhq_00000/00198.png,ffhq
TransformerModelDimaONNX,likely real,0.9960975647,ffhq_00000/00173.png,ffhq
TransformerModelDimaONNX,likely fake,0.9989264011,ffhq_00000/00615.png,ffhq
TransformerModelDimaONNX,likely real,0.9934694171,ffhq_00000/00601.png,ffhq
TransformerModelDimaONNX,weakly fake,0.6189414263,ffhq_00000/00167.png,ffhq
TransformerModelDimaONNX,likely real,0.9822307825,ffhq_00000/00629.png,ffhq
TransformerModelDimaONNX,likely real,0.9565799236,ffhq_00000/00946.png,ffhq
TransformerModelDimaONNX,likely fake,0.99462533,ffhq_00000/00952.png,ffhq
TransformerModelDimaONNX,likely real,0.9814234972,ffhq_00000/00007.png,ffhq
TransformerModelDimaONNX,likely real,0.9844946861,ffhq_00000/00761.png,ffhq
TransformerModelDimaONNX,likely fake,0.9980356097,ffhq_00000/00775.png,ffhq
TransformerModelDimaONNX,likely real,0.9390906096,ffhq_00000/00013.png,ffhq
TransformerModelDimaONNX,weakly fake,0.7038346529,ffhq_00000/00985.png,ffhq
TransformerModelDimaONNX,likely fake,0.9349141121,ffhq_00000/00749.png,ffhq
TransformerModelDimaONNX,likely real,0.9974460006,ffhq_00000/00991.png,ffhq
TransformerModelDimaONNX,weakly fake,0.6140993834,ffhq_00000/00588.png,ffhq
TransformerModelDimaONNX,likely real,0.9458665252,ffhq_00000/00563.png,ffhq
TransformerModelDimaONNX,likely fake,0.9935771227,ffhq_00000/00205.png,ffhq
TransformerModelDimaONNX,likely fake,0.9982696772,ffhq_00000/00211.png,ffhq
TransformerModelDimaONNX,likely real,0.9303879738,ffhq_00000/00577.png,ffhq
TransformerModelDimaONNX,uncertain,0.5091695786,ffhq_00000/00239.png,ffhq
TransformerModelDimaONNX,likely real,0.9936339855,ffhq_00000/00238.png,ffhq
TransformerModelDimaONNX,likely fake,0.9665433168,ffhq_00000/00210.png,ffhq
TransformerModelDimaONNX,likely real,0.9507883787,ffhq_00000/00576.png,ffhq
TransformerModelDimaONNX,likely fake,0.9968720675,ffhq_00000/00562.png,ffhq
TransformerModelDimaONNX,likely fake,0.9920843244,ffhq_00000/00204.png,ffhq
TransformerModelDimaONNX,likely real,0.8439278603,ffhq_00000/00589.png,ffhq
TransformerModelDimaONNX,likely fake,0.9375060201,ffhq_00000/00990.png,ffhq
TransformerModelDimaONNX,likely fake,0.9918289185,ffhq_00000/00748.png,ffhq
TransformerModelDimaONNX,likely fake,0.8333012462,ffhq_00000/00984.png,ffhq
TransformerModelDimaONNX,likely real,0.9873458147,ffhq_00000/00774.png,ffhq
TransformerModelDimaONNX,likely real,0.9983430505,ffhq_00000/00012.png,ffhq
TransformerModelDimaONNX,likely real,0.9586755633,ffhq_00000/00006.png,ffhq
TransformerModelDimaONNX,likely real,0.9568187594,ffhq_00000/00760.png,ffhq
TransformerModelDimaONNX,likely real,0.9562622309,ffhq_00000/00953.png,ffhq
TransformerModelDimaONNX,likely fake,0.9696221948,ffhq_00000/00947.png,ffhq
TransformerModelDimaONNX,likely real,0.9491628408,ffhq_00000/00628.png,ffhq
TransformerModelDimaONNX,likely fake,0.9988073707,ffhq_00000/00600.png,ffhq
TransformerModelDimaONNX,likely real,0.9782283902,ffhq_00000/00166.png,ffhq
TransformerModelDimaONNX,likely real,0.9333171844,ffhq_00000/00172.png,ffhq
TransformerModelDimaONNX,likely fake,0.9981946945,ffhq_00000/00614.png,ffhq
TransformerModelDimaONNX,likely real,0.9400771856,ffhq_00000/00827.png,ffhq
TransformerModelDimaONNX,likely real,0.8865418434,ffhq_00000/00199.png,ffhq
TransformerModelDimaONNX,likely fake,0.9968950748,ffhq_00000/00833.png,ffhq
TransformerModelDimaONNX,likely real,0.8488656878,ffhq_00000/00358.png,ffhq
TransformerModelDimaONNX,likely real,0.9897737503,ffhq_00000/00364.png,ffhq
TransformerModelDimaONNX,uncertain,0.5748287439,ffhq_00000/00402.png,ffhq
TransformerModelDimaONNX,likely fake,0.8663556576,ffhq_00000/00416.png,ffhq
TransformerModelDimaONNX,likely fake,0.998213172,ffhq_00000/00370.png,ffhq
TransformerModelDimaONNX,likely fake,0.8619968295,ffhq_00000/00348.png,ffhq
TransformerModelDimaONNX,likely real,0.9961434007,ffhq_00000/00374.png,ffhq
TransformerModelDimaONNX,weakly real,0.6455599666,ffhq_00000/00412.png,ffhq
TransformerModelDimaONNX,likely fake,0.9866544008,ffhq_00000/00406.png,ffhq
TransformerModelDimaONNX,likely fake,0.9980352521,ffhq_00000/00360.png,ffhq
TransformerModelDimaONNX,uncertain,0.5579377413,ffhq_00000/00837.png,ffhq
TransformerModelDimaONNX,likely real,0.9574123621,ffhq_00000/00189.png,ffhq
TransformerModelDimaONNX,likely real,0.9053787589,ffhq_00000/00823.png,ffhq
TransformerModelDimaONNX,likely fake,0.9858018756,ffhq_00000/00638.png,ffhq
TransformerModelDimaONNX,likely real,0.9824786186,ffhq_00000/00610.png,ffhq
TransformerModelDimaONNX,likely fake,0.9986169934,ffhq_00000/00176.png,ffhq
TransformerModelDimaONNX,likely real,0.9109375477,ffhq_00000/00162.png,ffhq
TransformerModelDimaONNX,likely real,0.9968643188,ffhq_00000/00604.png,ffhq
TransformerModelDimaONNX,likely fake,0.8667421341,ffhq_00000/00943.png,ffhq
TransformerModelDimaONNX,likely real,0.8394440413,ffhq_00000/00957.png,ffhq
TransformerModelDimaONNX,likely fake,0.9974995255,ffhq_00000/00758.png,ffhq
TransformerModelDimaONNX,likely fake,0.9972354174,ffhq_00000/00980.png,ffhq
TransformerModelDimaONNX,likely fake,0.9086775184,ffhq_00000/00994.png,ffhq
TransformerModelDimaONNX,likely fake,0.9984178543,ffhq_00000/00764.png,ffhq
TransformerModelDimaONNX,uncertain,0.5143654943,ffhq_00000/00002.png,ffhq
TransformerModelDimaONNX,likely real,0.9973511696,ffhq_00000/00016.png,ffhq
TransformerModelDimaONNX,likely fake,0.8312354684,ffhq_00000/00770.png,ffhq
